CustomerID,Tenure Months_x,Contract_x,Monthly Charges_x,Total Charges,Internet Service,Payment Method,Charges Band,Churn Label_x,CLTV,Churn_Probability,Predicted_Churn,Risk_Tier
0674-DGMAQ,32,Month-to-month,93.5,2970.8,Fiber optic,Electronic check,High ($65-95),No,5804,0.6710147992450879,1,Medium Risk
6203-HBZPA,52,Two year,63.9,3334.95,DSL,Credit card (automatic),Medium ($35-65),No,5380,0.01631121284904037,0,Very Low Risk
0484-FFVBJ,32,One year,64.85,2010.95,DSL,Bank transfer (automatic),Medium ($35-65),No,4895,0.32516075355756924,0,Low Risk
0301-FIDRB,72,Two year,63.8,4684.3,DSL,Bank transfer (automatic),Medium ($35-65),No,6107,0.004553163754899823,0,Very Low Risk
4139-JPIAM,51,Month-to-month,44.45,2181.55,DSL,Credit card (automatic),Medium ($35-65),No,6087,0.1268426595317937,0,Very Low Risk
2181-TIDSV,68,Two year,19.95,1303.25,No,Bank transfer (automatic),Low (<$35),No,6492,0.0036559618576100113,0,Very Low Risk
2761-XECQW,8,Month-to-month,43.35,371.4,DSL,Mailed check,Medium ($35-65),No,2560,0.4130107943545127,0,Low Risk
1936-CZAKF,49,Two year,49.65,2409.9,DSL,Credit card (automatic),Medium ($35-65),No,4283,0.09650337928192261,0,Very Low Risk
9453-PATOS,72,Two year,85.1,6155.4,DSL,Mailed check,High ($65-95),No,4147,0.0049143343988567595,0,Very Low Risk
4402-FTBXC,54,Month-to-month,89.8,4667.0,Fiber optic,Mailed check,High ($65-95),No,4980,0.22665725935693293,0,Very Low Risk
2931-XIQBR,50,One year,103.05,5153.5,Fiber optic,Mailed check,Premium (>$95),No,5905,0.04285245343192491,0,Very Low Risk
0106-UGRDO,69,Two year,116.0,8182.85,Fiber optic,Electronic check,Premium (>$95),No,4216,0.08828052401303772,0,Very Low Risk
5542-TBBWB,1,Month-to-month,69.9,69.9,Fiber optic,Electronic check,High ($65-95),No,3358,0.8781786754300066,1,High Risk
1930-QPBVZ,68,Two year,95.1,6683.4,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5748,0.014305974296838823,0,Very Low Risk
2606-PKWJB,40,One year,40.25,1564.05,DSL,Mailed check,Medium ($35-65),No,4288,0.029994534368575042,0,Very Low Risk
5322-ZSMZY,31,Two year,25.75,755.6,No,Mailed check,Low (<$35),No,5472,0.011129661015263793,0,Very Low Risk
8059-UDZFY,33,Month-to-month,105.35,3465.05,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4738,0.2904056359318885,0,Low Risk
7740-BTPUX,55,Two year,113.6,6292.7,Fiber optic,Electronic check,Premium (>$95),No,5754,0.1587101036319022,0,Very Low Risk
5220-AGAAX,68,Two year,24.0,1664.3,No,Bank transfer (automatic),Low (<$35),No,5440,0.004917119192341263,0,Very Low Risk
0208-BPQEJ,12,Month-to-month,19.4,198.1,No,Bank transfer (automatic),Low (<$35),No,3713,0.10538252146124691,0,Very Low Risk
9435-JMLSX,71,Two year,86.1,6045.9,DSL,Bank transfer (automatic),High ($65-95),No,6286,0.012026866273614762,0,Very Low Risk
3352-ALMCK,40,Month-to-month,102.65,4108.15,Fiber optic,Mailed check,Premium (>$95),No,3655,0.5794753441732542,1,Medium Risk
5312-IRCFR,64,One year,92.85,5980.75,Fiber optic,Electronic check,High ($65-95),No,5206,0.10013920411844549,0,Very Low Risk
5294-IMHHT,53,One year,97.75,5043.2,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4488,0.19412723234702844,0,Very Low Risk
6176-YJWAS,72,Two year,97.95,7114.25,Fiber optic,Credit card (automatic),Premium (>$95),No,4256,0.04757038538744631,0,Very Low Risk
5310-NOOVA,46,Two year,19.95,907.05,No,Electronic check,Low (<$35),No,4006,0.02717952626677496,0,Very Low Risk
4526-EXKKN,40,Two year,24.6,973.95,No,Mailed check,Low (<$35),No,2601,0.06133378964002729,0,Very Low Risk
5311-IHLEI,12,Month-to-month,50.95,605.75,DSL,Bank transfer (automatic),Medium ($35-65),No,2716,0.2427716786128262,0,Very Low Risk
3987-KQDDU,9,Month-to-month,75.6,661.55,Fiber optic,Electronic check,High ($65-95),No,4990,0.5121864682268056,1,Medium Risk
3404-JNXAX,51,Month-to-month,80.75,4116.9,Fiber optic,Electronic check,High ($65-95),No,6032,0.11962992907631566,0,Very Low Risk
5131-PONJI,49,Month-to-month,90.4,4494.65,Fiber optic,Credit card (automatic),High ($65-95),No,5804,0.08165247192599148,0,Very Low Risk
3489-VSFRD,56,One year,60.25,3282.75,DSL,Credit card (automatic),Medium ($35-65),No,4835,0.06543154907959375,0,Very Low Risk
3345-JHUEO,4,Month-to-month,20.2,55.7,No,Electronic check,Low (<$35),No,4267,0.14471695373323396,0,Very Low Risk
5815-HGGHV,20,One year,64.15,1274.45,DSL,Mailed check,Medium ($35-65),No,5969,0.10353979517022661,0,Very Low Risk
5260-UMPWX,26,Month-to-month,20.25,493.95,No,Credit card (automatic),Low (<$35),No,5158,0.052420958797231944,0,Very Low Risk
5649-RXQTV,51,Month-to-month,99.0,5038.15,Fiber optic,Electronic check,Premium (>$95),No,5787,0.6145452012233419,1,Medium Risk
2674-MIAHT,4,Month-to-month,80.3,324.2,Fiber optic,Mailed check,High ($65-95),No,3132,0.7248700168286714,1,Medium Risk
2576-HXMPA,1,Month-to-month,19.55,19.55,No,Credit card (automatic),Low (<$35),No,5537,0.23442837663900154,0,Very Low Risk
7587-AOVVU,27,Month-to-month,100.75,2793.55,Fiber optic,Electronic check,Premium (>$95),No,3160,0.12599023737712703,0,Very Low Risk
6898-MDLZW,12,Month-to-month,53.75,648.65,DSL,Mailed check,Medium ($35-65),No,5385,0.3436515978765566,0,Low Risk
4707-YNOQA,34,One year,25.6,917.15,No,Credit card (automatic),Low (<$35),No,5854,0.016320526262331762,0,Very Low Risk
9357-UJRUN,24,One year,58.35,1346.9,DSL,Electronic check,Medium ($35-65),No,5428,0.33108753593751217,0,Low Risk
8648-PFRMP,14,Month-to-month,46.35,672.7,DSL,Electronic check,Medium ($35-65),No,2056,0.6805997355570486,1,Medium Risk
7663-CUXZB,59,Two year,113.75,6561.25,Fiber optic,Electronic check,Premium (>$95),No,6251,0.14757656633075428,0,Very Low Risk
0258-NOKBL,3,Month-to-month,90.4,268.45,Fiber optic,Electronic check,High ($65-95),No,5625,0.5950536853676439,1,Medium Risk
1163-VIPRI,65,Two year,109.3,7337.55,Fiber optic,Electronic check,Premium (>$95),No,6087,0.06033030505339231,0,Very Low Risk
9348-ROUAI,59,Two year,90.3,5194.05,DSL,Credit card (automatic),High ($65-95),No,4617,0.006020639240597329,0,Very Low Risk
9443-JUBUO,72,Two year,65.25,4478.85,DSL,Credit card (automatic),High ($65-95),No,6412,0.002575408957791246,0,Very Low Risk
3043-TYBNO,3,Month-to-month,60.65,196.9,DSL,Mailed check,Medium ($35-65),No,2111,0.3277484404221214,0,Low Risk
4830-FAXFM,19,Month-to-month,24.1,439.2,No,Credit card (automatic),Low (<$35),No,2378,0.11243109262614727,0,Very Low Risk
5906-BFOZT,1,Month-to-month,19.5,19.5,No,Mailed check,Low (<$35),No,3753,0.6151207417427247,1,Medium Risk
2960-NKRSO,24,Month-to-month,85.95,2107.15,Fiber optic,Electronic check,High ($65-95),No,5421,0.531440432336313,1,Medium Risk
8996-ZROXE,57,One year,53.5,3035.8,DSL,Electronic check,Medium ($35-65),No,5521,0.18004377306931335,0,Very Low Risk
5598-IKHQQ,72,Two year,25.45,1866.45,No,Credit card (automatic),Low (<$35),No,4118,0.01349935677140491,0,Very Low Risk
0397-ZXWQF,67,Two year,20.5,1430.95,No,Bank transfer (automatic),Low (<$35),No,4416,0.023790516029950293,0,Very Low Risk
5266-PFRQK,52,One year,20.85,1071.6,No,Credit card (automatic),Low (<$35),No,4886,0.018393475305594476,0,Very Low Risk
4674-HGNUA,71,Two year,89.9,6457.15,DSL,Credit card (automatic),High ($65-95),No,4444,0.002369185178152159,0,Very Low Risk
6765-MBQNU,26,One year,26.0,684.05,No,Mailed check,Low (<$35),No,2244,0.05235643964764645,0,Very Low Risk
9786-IJYDL,35,Two year,113.2,3914.05,Fiber optic,Mailed check,Premium (>$95),No,5723,0.16932721297100212,0,Very Low Risk
1303-SRDOK,55,Two year,69.05,3842.6,Fiber optic,Credit card (automatic),High ($65-95),No,4318,0.035480416782648516,0,Very Low Risk
3769-MHZNV,33,Two year,20.1,670.35,No,Mailed check,Low (<$35),No,3700,0.005586769441541942,0,Very Low Risk
6295-OSINB,72,Two year,109.65,7880.25,Fiber optic,Electronic check,Premium (>$95),No,6181,0.12517303165304106,0,Very Low Risk
3308-MHOOC,1,Month-to-month,19.2,19.2,No,Mailed check,Low (<$35),No,3383,0.2712273721739918,0,Low Risk
2207-QPJED,37,Month-to-month,90.0,3371.75,Fiber optic,Electronic check,High ($65-95),No,4048,0.4219477081919089,0,Low Risk
4177-JPDFU,12,Month-to-month,34.0,442.45,DSL,Mailed check,Low (<$35),No,3215,0.25471622070222166,0,Low Risk
2239-CFOUJ,1,One year,20.4,20.4,No,Mailed check,Low (<$35),No,4540,0.21382605286024248,0,Very Low Risk
8046-DNVTL,62,Two year,38.6,2345.55,DSL,Credit card (automatic),Medium ($35-65),No,4558,0.027330634714377338,0,Very Low Risk
2209-XADXF,1,Month-to-month,25.25,25.25,DSL,Bank transfer (automatic),Low (<$35),No,4831,0.6070583613521028,1,Medium Risk
6620-JDYNW,18,Month-to-month,60.6,1156.35,DSL,Mailed check,Medium ($35-65),No,4459,0.32888961661879745,0,Low Risk
4770-UEZOX,2,Month-to-month,74.75,144.8,Fiber optic,Electronic check,High ($65-95),No,4545,0.7930812077887117,1,High Risk
1038-RQOST,19,Month-to-month,20.6,414.95,No,Mailed check,Low (<$35),No,2276,0.053567843875131915,0,Very Low Risk
4568-TTZRT,9,Month-to-month,20.4,181.8,No,Mailed check,Low (<$35),No,5380,0.2402274280341936,0,Very Low Risk
9513-DXHDA,27,One year,81.7,2212.55,DSL,Electronic check,High ($65-95),No,2445,0.13439171047510692,0,Very Low Risk
0516-QREYC,24,Month-to-month,20.3,459.95,No,Mailed check,Low (<$35),No,3740,0.15866942922698624,0,Very Low Risk
8084-OIVBS,11,One year,20.0,211.95,No,Mailed check,Low (<$35),No,3731,0.09982819800153689,0,Very Low Risk
8896-BQTTI,1,Month-to-month,25.0,25.0,No,Mailed check,Low (<$35),No,2371,0.39863356962047447,0,Low Risk
3865-QBWSJ,38,Month-to-month,80.45,3162.65,Fiber optic,Mailed check,High ($65-95),No,2926,0.16395866444752857,0,Very Low Risk
3352-RICWQ,9,Two year,19.75,210.65,No,Mailed check,Low (<$35),No,2427,0.03924234776169683,0,Very Low Risk
2160-GPFXD,54,Two year,65.65,3566.7,DSL,Credit card (automatic),High ($65-95),No,5725,0.014367089127838427,0,Very Low Risk
2065-MMKGR,29,One year,71.0,2080.1,DSL,Credit card (automatic),High ($65-95),No,4226,0.22871815462343545,0,Very Low Risk
5857-TYBCJ,44,Month-to-month,89.2,4040.2,Fiber optic,Electronic check,High ($65-95),No,2925,0.7344261461727419,1,Medium Risk
1498-NHTLT,59,Two year,86.75,5186.0,DSL,Electronic check,High ($65-95),No,5020,0.013697618517745536,0,Very Low Risk
1402-PTHGN,18,One year,61.5,1087.45,DSL,Mailed check,Medium ($35-65),No,3479,0.05811521411589568,0,Very Low Risk
4176-RELJR,67,Two year,25.1,1672.15,No,Credit card (automatic),Low (<$35),No,6388,0.011980268192366438,0,Very Low Risk
5199-FPUSP,33,One year,34.05,1113.95,DSL,Credit card (automatic),Low (<$35),No,3044,0.07235020692380621,0,Very Low Risk
6377-KSLXC,5,Month-to-month,19.95,107.05,No,Mailed check,Low (<$35),No,4281,0.3007228623231198,0,Low Risk
1796-JANOW,2,Month-to-month,19.95,38.15,No,Mailed check,Low (<$35),No,4079,0.357636593136037,0,Low Risk
0238-WHBIQ,72,Two year,89.7,6339.3,DSL,Credit card (automatic),High ($65-95),No,4193,0.002369185178152159,0,Very Low Risk
8735-NBLWT,9,Month-to-month,20.4,184.1,No,Mailed check,Low (<$35),No,4195,0.10494675435649264,0,Very Low Risk
6651-RLGGM,67,Two year,26.3,1688.9,No,Mailed check,Low (<$35),No,6066,0.003091417170074632,0,Very Low Risk
1614-JBEBI,8,Month-to-month,20.7,137.6,No,Mailed check,Low (<$35),No,3330,0.22087163875275323,0,Very Low Risk
5696-EXCYS,17,Two year,19.45,369.05,No,Credit card (automatic),Low (<$35),No,5347,0.04684105226137637,0,Very Low Risk
5795-KTGUD,68,Two year,110.8,7553.6,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4545,0.14974939615391977,0,Very Low Risk
7924-GJZFI,25,Month-to-month,69.3,1813.1,Fiber optic,Electronic check,High ($65-95),No,4442,0.6941788392441366,1,Medium Risk
4702-HDRKD,67,One year,49.35,3321.35,DSL,Bank transfer (automatic),Medium ($35-65),No,5905,0.07641129667521522,0,Very Low Risk
8512-WIWYV,32,One year,20.35,707.5,No,Credit card (automatic),Low (<$35),No,2433,0.025595536858765967,0,Very Low Risk
5897-ZYEKH,67,One year,105.6,7112.15,Fiber optic,Electronic check,Premium (>$95),No,5768,0.2641691120339488,0,Low Risk
5456-ITGIC,72,Two year,64.45,4641.1,DSL,Credit card (automatic),Medium ($35-65),No,5295,0.0130941304418833,0,Very Low Risk
1406-PUQVY,1,Month-to-month,49.9,49.9,DSL,Electronic check,Medium ($35-65),No,3239,0.42275864132093816,0,Low Risk
9114-AAFQH,48,One year,65.65,3094.65,DSL,Electronic check,High ($65-95),No,5427,0.2507588247372494,0,Low Risk
8715-KKTFG,61,One year,103.3,6518.35,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5401,0.32716219644341504,0,Low Risk
1728-BQDMA,2,Month-to-month,44.45,82.7,DSL,Electronic check,Medium ($35-65),No,5694,0.6462446243078815,1,Medium Risk
5117-ZSMHQ,71,Two year,89.9,6342.7,DSL,Bank transfer (automatic),High ($65-95),No,5835,0.0016405886719865312,0,Very Low Risk
5151-HQRDG,37,Month-to-month,55.05,2030.75,DSL,Mailed check,Medium ($35-65),No,3839,0.20756404028796535,0,Very Low Risk
0960-HUWBM,65,Two year,104.1,6700.05,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4024,0.05523619003745102,0,Very Low Risk
6465-GSRCL,67,One year,106.6,7244.7,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5895,0.12234420211513614,0,Very Low Risk
0263-FJTQO,50,Two year,70.5,3486.65,DSL,Credit card (automatic),High ($65-95),No,4022,0.017943491639313133,0,Very Low Risk
7319-ZNRTR,25,One year,19.6,411.15,No,Electronic check,Low (<$35),No,2888,0.007499658780790045,0,Very Low Risk
7503-EPSZW,64,Two year,24.05,1559.15,No,Mailed check,Low (<$35),No,4582,0.010749026615267561,0,Very Low Risk
7089-XXAYG,25,One year,38.1,970.4,DSL,Credit card (automatic),Medium ($35-65),No,2315,0.20095791684722833,0,Very Low Risk
8070-AAWZP,24,Month-to-month,34.25,828.2,DSL,Mailed check,Low (<$35),No,2525,0.19481146910243333,0,Very Low Risk
1666-JXLKU,37,Month-to-month,100.05,3810.55,Fiber optic,Electronic check,Premium (>$95),No,2904,0.7827258100804952,1,High Risk
7855-DIWPO,21,Month-to-month,68.65,1493.2,Fiber optic,Electronic check,High ($65-95),No,2006,0.754669103631484,1,High Risk
5133-POWUA,1,Month-to-month,45.8,45.8,DSL,Mailed check,Medium ($35-65),No,2614,0.7224652754578018,1,Medium Risk
5652-MSDEY,10,Month-to-month,75.75,777.3,Fiber optic,Mailed check,High ($65-95),No,4525,0.7394133934312697,1,Medium Risk
1810-BOHSY,51,One year,96.4,4911.05,Fiber optic,Credit card (automatic),Premium (>$95),No,4745,0.2538920229924845,0,Low Risk
1784-BXEFA,10,Month-to-month,20.55,187.35,No,Mailed check,Low (<$35),No,3595,0.21962642218735667,0,Very Low Risk
7351-MHQVU,6,Month-to-month,50.95,307.6,DSL,Credit card (automatic),Medium ($35-65),No,3474,0.21342899457558556,0,Very Low Risk
9224-VTYID,47,Two year,90.5,4318.35,DSL,Mailed check,High ($65-95),No,3413,0.01285525356088999,0,Very Low Risk
9500-IWPXQ,61,One year,79.4,4820.55,DSL,Electronic check,High ($65-95),No,4666,0.026676128667296975,0,Very Low Risk
5762-TJXGK,52,Two year,58.75,3038.55,DSL,Bank transfer (automatic),Medium ($35-65),No,5122,0.04261290817667627,0,Very Low Risk
4504-YOULA,35,Month-to-month,59.45,2136.9,DSL,Credit card (automatic),Medium ($35-65),No,3682,0.09146196136511744,0,Very Low Risk
5569-IDSEY,71,One year,105.7,7472.15,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4420,0.31695551610181794,0,Low Risk
7284-ZZLOH,45,Two year,53.3,2296.25,DSL,Credit card (automatic),Medium ($35-65),No,2929,0.08923337555187867,0,Very Low Risk
1777-JYQPJ,2,Month-to-month,24.3,38.45,DSL,Mailed check,Low (<$35),No,2515,0.571844426418524,1,Medium Risk
3401-URHDA,51,One year,59.9,3043.6,DSL,Credit card (automatic),Medium ($35-65),No,5233,0.05476695429682657,0,Very Low Risk
1599-EAHXY,60,One year,23.95,1506.4,No,Credit card (automatic),Low (<$35),No,5449,0.010259072797119623,0,Very Low Risk
8631-XVRZL,9,One year,20.15,163.7,No,Mailed check,Low (<$35),No,4004,0.07856115725997209,0,Very Low Risk
3853-LYGAM,17,Month-to-month,95.65,1640.0,Fiber optic,Bank transfer (automatic),Premium (>$95),No,3139,0.4660377312596599,0,Low Risk
5751-USDBL,46,Two year,81.0,3846.35,DSL,Mailed check,High ($65-95),No,4280,0.016428363548869042,0,Very Low Risk
5680-LQOGP,68,Two year,82.45,5646.6,DSL,Credit card (automatic),High ($65-95),No,5308,0.021058159297261694,0,Very Low Risk
8189-DUKMV,4,One year,20.5,79.05,No,Bank transfer (automatic),Low (<$35),No,3233,0.14710727620780084,0,Very Low Risk
9931-DCEZH,28,One year,54.4,1516.6,DSL,Credit card (automatic),Medium ($35-65),No,4711,0.06793596867933294,0,Very Low Risk
1898-JSNDC,39,One year,58.6,2224.5,DSL,Credit card (automatic),Medium ($35-65),No,5662,0.20464092593512004,0,Very Low Risk
0315-LVCRK,11,Month-to-month,84.8,888.75,Fiber optic,Electronic check,High ($65-95),No,4924,0.599299774714332,1,Medium Risk
3911-RSNHI,71,Two year,61.4,4310.35,DSL,Credit card (automatic),Medium ($35-65),No,5119,0.019613881689420163,0,Very Low Risk
2410-CIYFZ,2,Month-to-month,20.4,42.9,No,Mailed check,Low (<$35),No,3000,0.1539480931836928,0,Very Low Risk
5505-OVWQW,17,One year,20.15,353.65,No,Mailed check,Low (<$35),No,4650,0.06272092632513578,0,Very Low Risk
7271-AJDTL,55,Month-to-month,94.45,5073.1,Fiber optic,Credit card (automatic),High ($65-95),No,5577,0.4153153309945944,0,Low Risk
1867-TJHTS,58,Month-to-month,79.8,4526.85,Fiber optic,Bank transfer (automatic),High ($65-95),No,5709,0.2717217112997446,0,Low Risk
6860-YRJZP,9,Month-to-month,74.05,678.45,Fiber optic,Electronic check,High ($65-95),No,2003,0.8493681147836948,1,High Risk
4429-WYGFR,26,Month-to-month,49.15,1237.3,DSL,Bank transfer (automatic),Medium ($35-65),No,2752,0.2071071127460961,0,Very Low Risk
2817-LVCPP,50,Two year,19.4,1023.95,No,Credit card (automatic),Low (<$35),No,6233,0.01783292575343015,0,Very Low Risk
5038-ETMLM,72,Two year,113.65,8182.75,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5411,0.058448086146899676,0,Very Low Risk
5056-FIMPT,43,One year,106.0,4532.3,Fiber optic,Credit card (automatic),Premium (>$95),No,3528,0.0969683027695264,0,Very Low Risk
4521-WFJAI,56,Two year,25.95,1444.05,No,Bank transfer (automatic),Low (<$35),No,4246,0.10092641827409349,0,Very Low Risk
6569-KTMDU,1,Month-to-month,19.1,19.1,No,Mailed check,Low (<$35),No,3313,0.3753893112563256,0,Low Risk
8809-XKHMD,72,Two year,100.55,7325.1,Fiber optic,Bank transfer (automatic),Premium (>$95),No,6082,0.06544574324118195,0,Very Low Risk
0396-YCHWO,36,Month-to-month,95.4,3474.2,Fiber optic,Electronic check,Premium (>$95),No,5111,0.8163678400430285,1,High Risk
0867-LDTTC,5,Month-to-month,75.15,392.65,DSL,Bank transfer (automatic),High ($65-95),No,5900,0.3073031408333998,0,Low Risk
9391-DXGGG,44,One year,89.15,3990.75,Fiber optic,Credit card (automatic),High ($65-95),No,4368,0.24794157875846123,0,Very Low Risk
9844-FELAJ,70,One year,107.9,7475.85,Fiber optic,Electronic check,Premium (>$95),No,5899,0.11687567044003154,0,Very Low Risk
2122-SZZZD,44,One year,19.5,835.5,No,Credit card (automatic),Low (<$35),No,4220,0.02648137009749418,0,Very Low Risk
3148-AOIQT,69,Two year,24.95,1718.35,No,Credit card (automatic),Low (<$35),No,4106,0.015806468026599983,0,Very Low Risk
8395-ETZKQ,68,One year,19.5,1193.55,No,Bank transfer (automatic),Low (<$35),No,5443,0.020734009951211854,0,Very Low Risk
6692-YQHXC,16,Month-to-month,69.95,1205.5,Fiber optic,Credit card (automatic),High ($65-95),No,5596,0.5050676213469234,1,Medium Risk
3889-VWBID,68,Two year,82.85,5776.45,DSL,Bank transfer (automatic),High ($65-95),No,5184,0.006053756691337404,0,Very Low Risk
5222-JCXZT,4,Month-to-month,19.0,78.9,No,Mailed check,Low (<$35),No,3022,0.2053496302559326,0,Very Low Risk
9754-CLVZW,26,Month-to-month,38.85,1025.15,DSL,Credit card (automatic),Medium ($35-65),No,3970,0.15257242010797703,0,Very Low Risk
2739-CCZMB,5,Month-to-month,20.35,122.0,No,Credit card (automatic),Low (<$35),No,3161,0.09120258527939111,0,Very Low Risk
7080-TNUWP,70,One year,95.0,6602.9,Fiber optic,Bank transfer (automatic),High ($65-95),No,6259,0.24535468111812958,0,Very Low Risk
0496-AHOOK,24,One year,74.4,1712.9,DSL,Bank transfer (automatic),High ($65-95),No,4310,0.10265014899248605,0,Very Low Risk
8336-TAVKX,72,Two year,78.45,5682.25,DSL,Bank transfer (automatic),High ($65-95),No,4032,0.027085431821364376,0,Very Low Risk
2468-SJFLM,1,Month-to-month,74.3,74.3,Fiber optic,Mailed check,High ($65-95),No,3063,0.5960796949501664,1,Medium Risk
3181-VTHOE,70,One year,51.05,3635.15,DSL,Bank transfer (automatic),Medium ($35-65),No,4042,0.16491082762978398,0,Very Low Risk
7168-HDQHG,36,Month-to-month,19.2,702.9,No,Bank transfer (automatic),Low (<$35),No,3043,0.03903320245596227,0,Very Low Risk
4567-AKPIA,41,One year,109.1,4454.25,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4854,0.08798829362571939,0,Very Low Risk
7901-HXJVA,14,Month-to-month,76.45,1117.55,Fiber optic,Electronic check,High ($65-95),No,2292,0.5577212481819519,1,Medium Risk
5924-IFQTT,13,Month-to-month,72.8,930.05,DSL,Electronic check,High ($65-95),No,2862,0.17200196844231327,0,Very Low Risk
7968-QUXNS,6,Month-to-month,18.95,110.15,No,Mailed check,Low (<$35),No,5920,0.17863669372177213,0,Very Low Risk
8903-WMRNW,15,Month-to-month,101.75,1669.4,Fiber optic,Electronic check,Premium (>$95),No,2919,0.5841607613632757,1,Medium Risk
2452-SNHFZ,47,Month-to-month,75.45,3545.1,Fiber optic,Credit card (automatic),High ($65-95),No,4995,0.30538724089038166,0,Low Risk
3629-WEAAM,8,Month-to-month,64.1,504.05,DSL,Mailed check,Medium ($35-65),No,2804,0.2578314893409561,0,Low Risk
6029-CSMJE,17,Month-to-month,25.65,440.2,DSL,Mailed check,Low (<$35),No,3090,0.4796231121194132,0,Low Risk
7993-NQLJE,15,Month-to-month,75.1,1151.55,Fiber optic,Mailed check,High ($65-95),No,4634,0.1358808429296517,0,Very Low Risk
9909-DFRJA,26,One year,95.85,2475.35,Fiber optic,Bank transfer (automatic),Premium (>$95),No,3834,0.2855697190862995,0,Low Risk
9099-FTUHS,23,Month-to-month,54.4,1249.25,DSL,Electronic check,Medium ($35-65),No,2989,0.3559240738428857,0,Low Risk
0581-BXBUB,4,Month-to-month,72.75,317.75,Fiber optic,Electronic check,High ($65-95),No,4503,0.6200470586142659,1,Medium Risk
4962-CHQPW,29,One year,19.85,535.05,No,Mailed check,Low (<$35),No,2941,0.016111638641750373,0,Very Low Risk
9467-ROOLM,25,Month-to-month,19.05,461.3,No,Mailed check,Low (<$35),No,2692,0.12472619503298832,0,Very Low Risk
5150-ITWWB,3,Month-to-month,94.85,335.75,Fiber optic,Electronic check,High ($65-95),No,4496,0.8922962506315086,1,High Risk
2253-KPMNB,69,Two year,46.25,3121.4,DSL,Bank transfer (automatic),Medium ($35-65),No,4180,0.014622814800566864,0,Very Low Risk
1345-ZUKID,14,One year,19.35,324.8,No,Mailed check,Low (<$35),No,2400,0.03300616247786731,0,Very Low Risk
6429-SHBCB,19,Month-to-month,69.6,1394.55,DSL,Mailed check,High ($65-95),No,3349,0.31732608151846564,0,Low Risk
9281-OFDMF,39,Month-to-month,90.7,3413.25,Fiber optic,Electronic check,High ($65-95),No,5028,0.483076869268597,0,Low Risk
2603-HVKCG,31,Month-to-month,101.4,3143.65,Fiber optic,Electronic check,Premium (>$95),No,2025,0.6499023025324873,1,Medium Risk
1834-WULEG,24,One year,20.25,439.75,No,Mailed check,Low (<$35),No,3000,0.0126338715353984,0,Very Low Risk
9097-ZUBYC,14,Month-to-month,48.8,664.4,DSL,Bank transfer (automatic),Medium ($35-65),No,2168,0.26720785038181455,0,Low Risk
5148-ORICT,64,Two year,74.35,4759.55,DSL,Mailed check,High ($65-95),No,4781,0.018745602720221508,0,Very Low Risk
4893-GYUJU,50,One year,19.35,1033.0,No,Mailed check,Low (<$35),No,5247,0.0836295750219686,0,Very Low Risk
4578-PHJYZ,52,One year,68.75,3482.85,DSL,Electronic check,High ($65-95),No,4172,0.05403723258172894,0,Very Low Risk
7272-QDCKA,28,One year,100.2,2688.45,Fiber optic,Electronic check,Premium (>$95),No,5137,0.362627677937714,0,Low Risk
8908-SLFCJ,21,Two year,20.85,435.25,No,Credit card (automatic),Low (<$35),No,5422,0.04321718835502911,0,Very Low Risk
9766-HGEDE,17,One year,19.35,307.0,No,Mailed check,Low (<$35),No,2185,0.050593506475226036,0,Very Low Risk
6968-MHOMU,58,One year,45.0,2689.35,DSL,Credit card (automatic),Medium ($35-65),No,5006,0.2171036575840692,0,Very Low Risk
5044-XDPYX,51,Two year,25.5,1281.25,No,Mailed check,Low (<$35),No,5447,0.017931407146971154,0,Very Low Risk
1814-WFGVS,72,Two year,48.9,3527.0,DSL,Mailed check,Medium ($35-65),No,5415,0.00876288374736889,0,Very Low Risk
3721-WKIIL,27,Two year,19.6,561.15,No,Mailed check,Low (<$35),No,2896,0.05727528466441229,0,Very Low Risk
6734-CKRSM,3,Month-to-month,20.0,63.6,No,Mailed check,Low (<$35),No,4258,0.35420840126196096,0,Low Risk
1265-ZFOSD,64,Two year,81.3,5129.3,DSL,Mailed check,High ($65-95),No,5254,0.014933384883326748,0,Very Low Risk
6568-POCUI,45,Two year,95.2,4285.8,Fiber optic,Credit card (automatic),Premium (>$95),No,3363,0.1869324400200845,0,Very Low Risk
5197-LQXXH,71,Two year,83.3,5894.5,DSL,Credit card (automatic),High ($65-95),No,4264,0.03316791508531502,0,Very Low Risk
3457-PQBYH,58,Two year,20.3,1160.75,No,Credit card (automatic),Low (<$35),No,4424,0.0008494024491565028,0,Very Low Risk
7682-AZNDK,34,Month-to-month,89.85,3091.75,Fiber optic,Electronic check,High ($65-95),No,3096,0.17088754458590938,0,Very Low Risk
5384-ZTTWP,15,Month-to-month,19.8,272.95,No,Mailed check,Low (<$35),No,4167,0.07915732731237524,0,Very Low Risk
